매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대1,시간대2,시간대3,시간대4,시간대5,분기_1,분기_2,분기_3,총 상주인구 수,총 가구 수,총_직장인구_수,시간대_생활인구_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,지하철역_수,평일_생활인구_평균,주말_생활인구_평균,상권내_총_아파트_세대_수,배후지_총_아파트_세대_수,면적당_버스정류장_수,면적당_점포_수,면적당_집객시설_수,직장인구/상주인구
479048.0778,2021,골목상권,2110983,국립국악고등학교,0,0,1,0,0,1,0,0,2703,1231,783,52212,1,0,0,0,56041,2756,0,0,66712.2,66143.0,611,2868.9749893006883,0.17844078442568834,0.535322353277065,0.535322353277065,0.28967813540510545
198557.6556,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),0,0,1,0,0,1,0,0,4267,1912,1556,106023,0,0,0,0,137097,1772,0,0,138699.0,136036.5,1067,2869.1858521463637,0.07294105633237781,0.5835284506590225,0.729410563323778,0.36465901101476444
187195.6185,2021,골목상권,2110985,청담근린공원,0,0,1,0,0,1,0,0,956,480,1338,37899,0,0,0,0,43265,0,0,0,37171.4,33350.0,239,2869.241530009686,0.0,0.6934011325551832,0.23113371085172774,1.399581589958159
105609.9222,2021,골목상권,2110988,청담역 3번,0,0,1,0,0,1,0,0,1289,463,1594,29578,0,0,0,0,79185,0,291925,1,28352.6,28226.0,345,2869.5571154833315,0.0,0.37885963250615645,0.25257308833743763,1.2366175329712956
66224.64938,2021,골목상권,2110989,대치동아우편취급국,0,0,1,0,0,1,0,0,1588,904,444,109899,1,0,0,0,40587,0,0,0,107167.4,86481.0,687,2869.820524509477,0.0,2.2174587922241114,0.24638431024712346,0.2795969773299748
81417.39877,2021,골목상권,2110992,도곡초등학교,0,0,1,0,0,1,0,0,7894,3681,2179,212543,3,0,0,0,138866,0,0,0,256594.8,279206.5,1958,2869.1676499314335,0.0,1.2962136160039175,0.21603560266731958,0.27603242969343805
64427.80741,2021,골목상권,2110994,개포고등학교,0,0,1,0,0,1,0,0,1777,797,494,62953,1,0,0,0,61589,0,0,0,81282.8,77705.5,362,2867.6837815829704,0.0,0.9741999383006705,2.922599814902012,0.2779966235227912
90514.52222,2021,골목상권,2110995,봉은사역 4번,0,0,1,0,0,1,0,0,2802,1097,5085,66125,0,0,0,0,122756,3187,0,0,76870.0,75101.5,893,2868.184475067972,0.0814624132425299,0.2443872397275897,0.4073120662126494,1.8147751605995717
107230.1259,2021,골목상권,2110996,대치2동주민센터,0,0,1,0,0,1,0,0,1430,682,1959,87036,2,0,0,0,112840,6833,0,0,96862.6,94865.0,525,2867.839822874837,0.08862105636299185,0.26586316908897556,0.7089684509039348,1.3699300699300698
172106.7291,2021,골목상권,2110997,대청초등학교,0,0,1,0,0,1,0,0,7187,3441,1724,285460,1,0,0,0,236963,74877,0,0,402343.0,388401.0,836,2867.0967585514736,0.4220068111899326,0.8862143034988584,1.8990306503546965,0.23987755669959648
176647.6519,2021,골목상권,2110999,윗방죽마을공원,0,0,1,0,0,1,0,0,3177,2401,268,10608,0,1,0,0,239796,28680,0,0,11417.2,12123.5,17,2866.531312405902,0.20851056731555154,0.2502126807786619,0.4170211346311031,0.08435631098520617
13233.84074,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),0,0,1,0,0,1,0,0,444,201,39,10532,0,0,0,0,52892,1338,0,0,7879.6,7199.0,0,2866.770410969496,0.18906450881040612,0.5671935264312183,0.5671935264312183,0.08783783783783784
141050.6667,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,0,0,1,0,0,1,0,0,317,0,317,72,0,0,0,0,59240,2482,0,0,27.6,96.0,0,2867.5499704468307,0.16880486158001348,0.5064145847400405,0.8440243079000675,1.0
259313.9231,2021,골목상권,2110949,한남IC,0,0,1,0,0,0,1,0,564,281,1683,51403,0,0,0,0,62126,0,0,0,49102.8,40226.0,112,2867.549970446831,0.0,0.965779222869652,0.482889611434826,2.984042553191489
60556.3022,2021,골목상권,2110951,신사은행나무공원,0,0,1,0,0,0,1,0,979,574,273,80449,0,0,0,0,29000,0,0,0,84468.2,68540.0,161,2867.7399869023466,0.0,1.3793103448275863,0.3448275862068966,0.278855975485189
98840.64469,2021,골목상권,2110952,논현목련공원,0,0,1,0,0,0,1,0,868,571,117,20456,0,0,0,0,21629,0,0,0,26030.2,25586.5,257,2868.4586941839034,0.0,1.387026677146424,0.9246844514309492,0.1347926267281106
50819.36813,2021,골목상권,2110954,국기원,0,0,1,0,0,0,1,0,448,303,636,74943,0,0,0,2,39798,0,0,0,63287.8,59592.0,34,2868.6840785783797,0.0,1.0050756319413037,0.7538067239559777,1.4196428571428572
133463.2923,2021,골목상권,2110955,논현초등학교,0,0,1,0,0,0,1,0,7089,4515,3430,355761,0,0,0,0,190912,0,0,0,413719.6,387919.0,2056,2869.5633227441185,0.0,1.5714046262152195,0.6285618504860878,0.4838482155452109
209904.6026,2021,골목상권,2110957,언북중학교,0,0,1,0,0,0,1,0,1761,1088,1251,168623,0,0,0,0,94815,0,0,0,154015.6,97957.0,529,2868.5878444908226,0.0,0.6328112640404999,0.7382798080472499,0.7103918228279387
205143.0733,2021,골목상권,2110958,역삼역 4번,0,0,1,0,0,0,1,0,861,544,994,75103,0,0,0,0,73119,0,0,0,63935.0,38053.5,290,2869.2459704045687,0.0,0.4102900750830838,0.5470534334441116,1.1544715447154472
85766.72894,2021,골목상권,2110959,신구중학교,0,0,1,0,0,0,1,0,361,170,271,21710,0,0,0,0,35959,0,0,0,18927.8,15359.0,82,2869.76356858094,0.0,0.8342834895297423,0.8342834895297423,0.7506925207756233
144241.4835,2021,골목상권,2110960,은광여고,0,0,1,0,0,0,1,0,727,422,1522,15561,0,0,0,0,25543,0,0,0,17158.8,15174.0,239,2870.623084253472,0.0,1.1744900755588614,1.1744900755588614,2.09353507565337
148576.3175,2021,골목상권,2110961,언주역 3번,0,0,1,0,0,0,1,0,2163,1335,962,202343,1,0,0,0,63031,0,0,0,200280.2,159479.5,668,2870.944048882642,0.0,1.4278688264504769,0.15865209182783077,0.44475265834489136
113038.4066,2021,골목상권,2110963,역삼월드메르디앙아파트,0,0,1,0,0,0,1,0,1684,860,780,40682,0,0,0,1,40391,0,0,0,50249.8,44176.0,596,2870.7978751687197,0.0,0.7427397192443861,0.24757990641479538,0.46318289786223277
84726.85714,2021,골목상권,2110965,언주역 6번,0,0,1,0,0,0,1,0,2245,1500,1139,125426,0,0,0,2,65107,0,0,0,124427.2,98746.0,706,2870.5059022890027,0.0,0.4607799468567128,0.30718663123780854,0.5073496659242762
73124.14835,2021,골목상권,2110966,논현2동주민센터,0,0,1,0,0,0,1,0,2864,1577,1637,313711,0,0,0,0,93544,0,0,0,286814.6,203277.0,842,2870.447650293239,0.0,0.641409390233473,0.5345078251945609,0.5715782122905028
204640.1087,2021,골목상권,2110967,역삼역 8번,0,0,1,0,0,0,1,0,1279,864,377,93750,0,0,0,0,68671,0,0,0,92800.2,68578.5,393,2870.5976904950885,0.0,1.310596904078869,0.43686563469295625,0.2947615324472244
297377.6435,2021,골목상권,2110971,선정릉역 4번,0,0,1,0,0,0,1,0,3870,2549,1542,110823,0,1,0,0,133221,0,0,0,122304.0,102460.0,1663,2870.7531444640044,0.0,0.675569167023217,0.07506324078035745,0.3984496124031008
115942.5275,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,0,0,1,0,0,0,1,0,1921,1003,2628,35375,0,0,0,0,46603,0,0,0,39572.4,34628.0,624,2870.0646937206793,0.0,0.6437353818423708,0.42915692122824706,1.3680374804789173
148190.2949,2021,골목상권,2110974,언주중학교,0,0,1,0,0,0,1,0,1513,796,292,95400,0,0,0,0,35150,0,0,0,111938.6,102342.5,542,2869.7732423800944,0.0,1.7069701280227596,0.5689900426742532,0.19299405155320556
226575.5667,2021,골목상권,2110975,매봉역 1번,0,0,1,0,0,0,1,0,890,353,10837,45538,0,0,0,0,52363,19256,208474,1,43931.2,41035.5,250,2869.501432269918,0.3819490861868113,1.3368218016538396,2.2916945171208676,12.176404494382023
83685.21612,2021,골목상권,2110976,언북초등학교,0,0,1,0,0,0,1,0,2022,1080,578,119300,1,0,0,0,55724,0,0,0,113871.4,98528.5,528,2869.854870488226,0.0,1.076735338453808,0.3589117794846027,0.2858555885262117
55710.14408,2021,골목상권,2110977,논현로18길,0,0,1,0,0,0,1,0,691,340,148,18187,0,0,0,0,17287,0,0,0,18264.2,14834.5,119,2869.837931365331,0.0,5.206224330421704,0.0,0.2141823444283647
73072.78388,2021,골목상권,2110980,개포지구대옆,0,0,1,0,0,0,1,0,2629,1125,663,61301,0,0,0,0,85827,0,0,0,74523.6,66393.5,701,2870.1663949023277,0.0,0.3495403544339194,0.11651345147797314,0.2521871434005325
155487.6716,2021,골목상권,2110981,국악고교사거리,0,0,1,0,0,0,1,0,2118,907,361,59416,0,0,0,0,67409,0,0,0,65029.2,60333.5,580,2870.356665134894,0.14834814342298508,1.3351332908068656,0.29669628684597016,0.1704438149197356
77241.58242,2021,골목상권,2110982,강남구보훈회관,0,0,1,0,0,0,1,0,827,406,166,23431,0,0,0,0,19865,0,0,0,28177.6,28496.5,206,2870.217660056728,0.0,1.5101938082053863,0.5033979360684622,0.2007255139056832
556304.5055,2021,골목상권,2110983,국립국악고등학교,0,0,1,0,0,0,1,0,2703,1231,783,43493,1,0,0,0,56041,2907,0,0,56425.0,55269.5,611,2869.684608455269,0.17844078442568834,0.535322353277065,0.535322353277065,0.28967813540510545
220346.3077,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),0,0,1,0,0,0,1,0,4267,1912,1556,103637,0,0,0,0,137097,1985,0,0,138650.4,133198.5,1067,2869.895676634954,0.07294105633237781,0.43764633799426683,0.729410563323778,0.36465901101476444
183643.1978,2021,골목상권,2110985,청담근린공원,0,0,1,0,0,0,1,0,956,480,1338,37692,0,0,0,0,43265,0,0,0,37006.4,34102.5,239,2869.9516238052443,0.0,0.6934011325551832,0.23113371085172774,1.399581589958159
96724.36996,2021,골목상권,2110988,청담역 3번,0,0,1,0,0,0,1,0,1289,463,1594,30284,0,0,0,0,79185,0,324895,1,28681.0,28646.0,345,2870.2673716948307,0.0,0.37885963250615645,0.25257308833743763,1.2366175329712956
73611.9768,2021,골목상권,2110989,대치동아우편취급국,0,0,1,0,0,0,1,0,1588,904,444,111551,1,0,0,0,40587,0,0,0,108986.0,87126.5,687,2870.5309646844125,0.0,2.2174587922241114,0.24638431024712346,0.2795969773299748
85518.52259,2021,골목상권,2110992,도곡초등학교,0,0,1,0,0,0,1,0,7894,3681,2179,194814,3,0,0,0,138866,0,0,0,252357.2,285247.0,1958,2869.8786513722202,0.0,1.2962136160039175,0.21603560266731958,0.27603242969343805
72541.60256,2021,골목상권,2110994,개포고등학교,0,0,1,0,0,0,1,0,1777,797,494,63472,1,0,0,0,61589,0,0,0,81889.2,74555.0,362,2868.3956866342096,0.0,0.9741999383006705,2.922599814902012,0.2779966235227912
112103.9084,2021,골목상권,2110995,봉은사역 4번,0,0,1,0,0,0,1,0,2802,1097,5085,66703,0,0,0,0,122756,3327,0,0,77652.2,76840.0,893,2868.8964670733344,0.0814624132425299,0.2443872397275897,0.4073120662126494,1.8147751605995717
98512.28938,2021,골목상권,2110996,대치2동주민센터,0,0,1,0,0,0,1,0,1430,682,1959,92015,2,0,0,0,112840,7503,0,0,106751.4,105349.0,525,2868.55224989222,0.08862105636299185,0.26586316908897556,0.7089684509039348,1.3699300699300698
172190.4621,2021,골목상권,2110997,대청초등학교,0,0,1,0,0,0,1,0,7187,3441,1724,269435,1,0,0,0,236963,74789,0,0,376906.6,363480.0,836,2867.8097847830777,0.4220068111899326,0.7596122601418788,1.8990306503546965,0.23987755669959648
190256.5147,2021,골목상권,2110999,윗방죽마을공원,0,0,1,0,0,0,1,0,3177,2401,268,10728,0,1,0,0,239796,31150,0,0,11512.6,12221.5,17,2867.2448649744247,0.20851056731555154,0.2502126807786619,0.4170211346311031,0.08435631098520617
16137.98901,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),0,0,1,0,0,0,1,0,444,201,39,10518,0,0,0,0,52892,1807,0,0,8022.2,7526.5,0,2867.4841588669624,0.18906450881040612,0.5671935264312183,0.5671935264312183,0.08783783783783784
160641.6154,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,0,0,1,0,0,0,1,0,317,0,317,363,0,0,0,0,59240,2652,0,0,163.2,178.5,0,2868.263691250193,0.16880486158001348,0.5064145847400405,0.8440243079000675,1.0
249903.2373,2021,골목상권,2110949,한남IC,0,0,1,0,0,0,0,1,564,281,1683,54662,0,0,0,0,62126,0,0,0,51649.0,42591.5,112,2868.263691250193,0.0,0.965779222869652,0.482889611434826,2.984042553191489
102263.8623,2021,골목상권,2110951,신사은행나무공원,0,0,1,0,0,0,0,1,979,574,273,71223,0,0,0,0,29000,0,0,0,74558.8,62346.5,161,2868.4539232219013,0.0,1.0344827586206897,0.3448275862068966,0.278855975485189
126295.9275,2021,골목상권,2110952,논현목련공원,0,0,1,0,0,0,0,1,868,571,117,21318,0,0,0,0,21629,0,0,0,27283.4,26936.5,257,2869.172628540099,0.0,1.387026677146424,0.9246844514309492,0.1347926267281106
71971.20652,2021,골목상권,2110954,국기원,0,0,1,0,0,0,0,1,448,303,636,70962,0,0,0,2,39798,0,0,0,55940.8,52404.0,34,2869.398213983943,0.0,0.7538067239559777,0.7538067239559777,1.4196428571428572
153746.3956,2021,골목상권,2110955,논현초등학교,0,0,1,0,0,0,0,1,7089,4515,3430,354990,0,0,0,0,190912,0,0,0,411667.6,384060.0,2056,2870.2773902036893,0.0,1.4666443178008715,0.6285618504860878,0.4838482155452109
231289.4348,2021,골목상권,2110957,언북중학교,0,0,1,0,0,0,0,1,1761,1088,1251,155298,0,0,0,0,94815,0,0,0,144719.6,96910.5,529,2869.3026072366947,0.0,0.6328112640404999,0.7382798080472499,0.7103918228279387
174157.5942,2021,골목상권,2110958,역삼역 4번,0,0,1,0,0,0,0,1,861,544,994,67681,0,0,0,0,73119,0,0,0,56836.8,33553.0,290,2869.9607564577805,0.0,0.4102900750830838,0.5470534334441116,1.1544715447154472
85579.12319,2021,골목상권,2110959,신구중학교,0,0,1,0,0,0,0,1,361,170,271,18949,0,0,0,0,35959,0,0,0,15443.4,13083.5,82,2870.478435781425,0.0,0.8342834895297423,0.8342834895297423,0.7506925207756233
147631.5833,2021,골목상권,2110960,은광여고,0,0,1,0,0,0,0,1,727,422,1522,14010,0,0,0,0,25543,0,0,0,14957.8,14539.0,239,2871.3378919278375,0.0,1.1744900755588614,1.1744900755588614,2.09353507565337
196879.5519,2021,골목상권,2110961,언주역 3번,0,0,1,0,0,0,0,1,2163,1335,962,120556,1,0,0,0,63031,0,0,0,116776.6,83955.0,668,2871.6590186323347,0.0,1.4278688264504769,0.15865209182783077,0.44475265834489136
123458.8804,2021,골목상권,2110963,역삼월드메르디앙아파트,0,0,1,0,0,0,0,1,1684,860,780,46014,0,0,0,1,40391,0,0,0,54504.4,46482.0,596,2871.513199298438,0.0,0.7427397192443861,0.24757990641479538,0.46318289786223277
89906.88768,2021,골목상권,2110965,언주역 6번,0,0,1,0,0,0,0,1,2245,1500,1139,124175,0,0,0,2,65107,0,0,0,123431.8,96792.5,706,2871.22164094424,0.0,0.4607799468567128,0.30718663123780854,0.5073496659242762
76450.15942,2021,골목상권,2110966,논현2동주민센터,0,0,1,0,0,0,0,1,2864,1577,1637,293354,0,0,0,0,93544,0,0,0,269429.4,195853.0,842,2871.163707463147,0.0,0.641409390233473,0.5345078251945609,0.5715782122905028
177531.2077,2021,골목상권,2110967,역삼역 8번,0,0,1,0,0,0,0,1,1279,864,377,94015,0,0,0,0,68671,0,0,0,94148.8,69401.5,393,2871.313980593791,0.0,1.310596904078869,0.43686563469295625,0.2947615324472244
305847.7778,2021,골목상권,2110971,선정릉역 4번,0,0,1,0,0,0,0,1,3870,2549,1542,90842,0,1,0,0,133221,0,0,0,100166.4,87818.0,1663,2871.4696653594674,0.0,0.675569167023217,0.07506324078035745,0.3984496124031008
113483.2971,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,0,0,1,0,0,0,0,1,1921,1003,2628,40232,0,0,0,0,46603,0,0,0,43836.2,37420.5,624,2870.7817927937713,0.0,0.6437353818423708,0.42915692122824706,1.3680374804789173
152126.4819,2021,골목상권,2110974,언주중학교,0,0,1,0,0,0,0,1,1513,796,292,90039,0,0,0,0,35150,0,0,0,105867.2,97251.0,542,2870.4907564945092,0.0,1.7069701280227596,0.5689900426742532,0.19299405155320556
344009.4964,2021,골목상권,2110975,매봉역 1번,0,0,1,0,0,0,0,1,890,353,10837,52178,0,0,0,0,52363,18678,190403,1,52927.6,46417.5,250,2870.219353513643,0.3819490861868113,1.1458472585604338,2.2916945171208676,12.176404494382023
88277.75362,2021,골목상권,2110976,언북초등학교,0,0,1,0,0,0,0,1,2022,1080,578,105756,1,0,0,0,55724,0,0,0,103296.6,92500.0,528,2870.5729417249654,0.0,1.076735338453808,0.3589117794846027,0.2858555885262117
76412.78865,2021,골목상권,2110977,논현로18길,0,0,1,0,0,0,0,1,691,340,148,20783,0,0,0,0,17287,0,0,0,21834.6,18218.0,119,2870.55630507547,0.0,5.206224330421704,0.0,0.2141823444283647
77641.57609,2021,골목상권,2110980,개포지구대옆,0,0,1,0,0,0,0,1,2629,1125,663,69218,0,0,0,0,85827,0,0,0,86834.6,77724.5,701,2870.884929069328,0.0,0.3495403544339194,0.11651345147797314,0.2521871434005325
145910.8321,2021,골목상권,2110981,국악고교사거리,0,0,1,0,0,0,0,1,2118,907,361,55271,0,0,0,0,67409,0,0,0,60764.8,55447.0,580,2871.075416694459,0.14834814342298508,1.3351332908068656,0.29669628684597016,0.1704438149197356
86251.84058,2021,골목상권,2110982,강남구보훈회관,0,0,1,0,0,0,0,1,827,406,166,21011,0,0,0,0,19865,0,0,0,25271.8,25348.5,206,2870.936764602564,0.0,1.5101938082053863,0.5033979360684622,0.2007255139056832
623876.4058,2021,골목상권,2110983,국립국악고등학교,0,0,1,0,0,0,0,1,2703,1231,783,51938,1,0,0,0,56041,2976,0,0,64719.8,63413.5,611,2870.4042282917007,0.17844078442568834,0.535322353277065,0.535322353277065,0.28967813540510545
219738.3207,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),0,0,1,0,0,0,0,1,4267,1912,1556,104581,0,0,0,0,137097,1809,0,0,149250.8,149444.5,1067,2870.6155057519036,0.07294105633237781,0.43764633799426683,0.729410563323778,0.36465901101476444
220947.3297,2021,골목상권,2110985,청담근린공원,0,0,1,0,0,0,0,1,956,480,1338,33086,0,0,0,0,43265,0,0,0,30982.8,27854.0,239,2870.6717261246404,0.0,0.6934011325551832,0.23113371085172774,1.399581589958159
109969.2283,2021,골목상권,2110988,청담역 3번,0,0,1,0,0,0,0,1,1289,463,1594,19143,0,0,0,0,79185,0,279124,1,19609.0,21630.0,345,2870.9876404152274,0.0,0.37885963250615645,0.25257308833743763,1.2366175329712956
77316.94686,2021,골목상권,2110989,대치동아우편취급국,0,0,1,0,0,0,0,1,1588,904,444,104223,1,0,0,0,40587,0,0,0,106155.0,84793.0,687,2871.2514213372087,0.0,2.2174587922241114,0.24638431024712346,0.2795969773299748
95979.74485,2021,골목상권,2110992,도곡초등학교,0,0,1,0,0,0,0,1,7894,3681,2179,235027,3,0,0,0,138866,0,0,0,283501.4,313626.5,1958,2870.599672950928,0.0,1.3682254835596908,0.21603560266731958,0.27603242969343805
80183.82246,2021,골목상권,2110994,개포고등학교,0,0,1,0,0,0,0,1,1777,797,494,56217,1,0,0,0,61589,0,0,0,65237.2,64051.5,362,2869.117615203171,0.0,0.9741999383006705,2.922599814902012,0.2779966235227912
96699.73913,2021,골목상권,2110995,봉은사역 4번,0,0,1,0,0,0,0,1,2802,1097,5085,60276,0,0,0,0,122756,3276,0,0,75775.0,72031.0,893,2869.618486649756,0.0814624132425299,0.2443872397275897,0.4073120662126494,1.8147751605995717
97827.16667,2021,골목상권,2110996,대치2동주민센터,0,0,1,0,0,0,0,1,1430,682,1959,97635,2,0,0,0,112840,7541,0,0,111487.2,107939.0,525,2869.2747082492006,0.08862105636299185,0.26586316908897556,0.7089684509039348,1.3699300699300698
195134.7633,2021,골목상권,2110997,대청초등학교,0,0,1,0,0,0,0,1,7187,3441,1724,271445,1,0,0,0,236963,78047,0,0,338150.2,332091.5,836,2868.532845989221,0.4220068111899326,0.7596122601418788,1.8990306503546965,0.23987755669959648
220568.3758,2021,골목상권,2110999,윗방죽마을공원,0,0,1,0,0,0,0,1,3177,2401,268,8886,0,1,0,0,239796,31077,0,0,10139.2,10012.0,17,2867.9684562139078,0.20851056731555154,0.29191479424177214,0.4170211346311031,0.08435631098520617
19824.13406,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),0,0,1,0,0,0,0,1,444,201,39,7046,0,0,0,0,52892,1600,0,0,4746.4,3568.5,0,2868.2079494057657,0.18906450881040612,0.5671935264312183,0.5671935264312183,0.08783783783783784
168278.3442,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,0,0,1,0,0,0,0,1,317,0,317,117,0,0,0,0,59240,2282,0,0,67.8,72.0,0,2868.9874588499656,0.16880486158001348,0.5064145847400405,0.8440243079000675,1.0
200118.3451,2021,골목상권,2110949,한남IC,0,0,1,0,0,0,0,0,564,281,1683,57140,0,0,0,0,62126,0,0,0,52577.2,45291.5,96,2868.9874588499656,0.0,1.2877056304928693,0.482889611434826,2.984042553191489
89836.26449,2021,골목상권,2110951,신사은행나무공원,0,0,1,0,0,0,0,0,979,574,273,71163,0,0,0,0,29000,0,0,0,77612.6,64800.0,177,2869.1865487137457,0.0,1.0344827586206897,0.3448275862068966,0.278855975485189
102340.7536,2021,골목상권,2110952,논현목련공원,0,0,1,0,0,0,0,0,868,571,117,22138,0,0,0,0,21629,0,0,0,28554.4,28041.5,258,2869.901146224529,0.0,1.387026677146424,0.9246844514309492,0.1347926267281106
136808.5036,2021,골목상권,2110955,논현초등학교,0,0,1,0,0,0,0,0,7089,4515,3430,373612,0,0,0,0,190912,0,0,0,427336.4,403601.0,2138,2870.100611936674,0.0,1.4142641635936974,0.6285618504860878,0.4838482155452109
272700.4909,2021,골목상권,2110957,언북중학교,0,0,1,0,0,0,0,0,1761,1088,1251,172224,0,0,0,0,94815,0,0,0,156006.0,101182.0,532,2868.962438597281,0.0,0.6328112640404999,0.7382798080472499,0.7103918228279387
206900.8804,2021,골목상권,2110958,역삼역 4번,0,0,1,0,0,0,0,0,861,544,994,71369,0,0,0,0,73119,0,0,0,59019.2,36070.5,280,2869.6185317435575,0.0,0.4102900750830838,0.5470534334441116,1.1544715447154472
93881.33333,2021,골목상권,2110959,신구중학교,0,0,1,0,0,0,0,0,361,170,271,14696,0,0,0,0,35959,0,0,0,11387.4,9234.5,82,2870.138325462909,0.0,0.8342834895297423,0.8342834895297423,0.7506925207756233
148566.9928,2021,골목상권,2110960,은광여고,0,0,1,0,0,0,0,0,727,422,1522,14090,0,0,0,0,25543,0,0,0,14155.0,12555.5,239,2870.997288163634,0.0,1.1744900755588614,1.1744900755588614,2.09353507565337
211275.7156,2021,골목상권,2110961,언주역 3번,0,0,1,0,0,0,0,0,2163,1335,962,121598,1,0,0,0,63031,0,0,0,115419.4,82579.5,684,2871.2823549214145,0.0,0.9519125509669845,0.15865209182783077,0.44475265834489136
11470.26087,2021,골목상권,2110963,역삼월드메르디앙아파트,0,0,1,0,0,0,0,0,1684,860,780,47942,0,0,0,1,40391,0,0,0,56242.2,48271.5,596,2870.991232895467,0.0,0.24757990641479538,0.24757990641479538,0.46318289786223277
127484.0091,2021,골목상권,2110965,언주역 6번,0,0,1,0,0,0,0,0,2245,1500,1139,131735,0,0,0,2,65107,0,0,0,126333.8,100774.5,706,2870.7020478822606,0.0,0.9215598937134256,0.30718663123780854,0.5073496659242762
60244.16123,2021,골목상권,2110966,논현2동주민센터,0,0,1,0,0,0,0,0,2864,1577,1637,299355,0,0,0,0,93544,0,0,0,275873.0,201517.5,842,2870.642279082541,0.0,0.641409390233473,0.5345078251945609,0.5715782122905028
192464.7911,2021,골목상권,2110967,역삼역 8번,0,0,1,0,0,0,0,0,1279,864,377,102412,0,0,0,0,68671,0,0,0,99838.6,74687.0,404,2870.7947440266307,0.0,1.310596904078869,0.43686563469295625,0.2947615324472244
300175.9915,2021,골목상권,2110971,선정릉역 4번,0,0,1,0,0,0,0,0,3870,2549,1542,91926,0,1,0,0,133221,0,0,0,99491.8,83629.0,1728,2870.9485057477445,0.0,0.675569167023217,0.07506324078035745,0.3984496124031008
122912.1558,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,0,0,1,0,0,0,0,0,1921,1003,2628,42709,0,0,0,0,46603,0,0,0,46327.8,40573.0,634,2870.2368432655344,0.0,0.6437353818423708,0.42915692122824706,1.3680374804789173
141216.9819,2021,골목상권,2110974,언주중학교,0,0,1,0,0,0,0,0,1513,796,292,84605,0,0,0,0,35150,0,0,0,97252.0,86325.0,572,2869.911971543307,0.0,1.7069701280227596,0.5689900426742532,0.19299405155320556
328652.058,2021,골목상권,2110975,매봉역 1번,0,0,1,0,0,0,0,0,890,353,10837,47876,0,0,0,0,52363,19203,219219,1,46040.0,40050.0,250,2869.633860466196,0.3819490861868113,1.1458472585604338,2.2916945171208676,12.176404494382023
81639.03623,2021,골목상권,2110976,언북초등학교,0,0,1,0,0,0,0,0,2022,1080,578,93792,1,0,0,0,55724,0,0,0,98131.6,92052.5,528,2869.9730763693083,0.0,1.076735338453808,0.3589117794846027,0.2858555885262117
61930.51087,2021,골목상권,2110977,논현로18길,0,0,1,0,0,0,0,0,691,340,148,21820,0,0,0,0,17287,0,0,0,23469.0,20053.5,126,2869.9561998067293,0.0,5.206224330421704,0.0,0.2141823444283647
64562.17391,2021,골목상권,2110980,개포지구대옆,0,0,1,0,0,0,0,0,2629,1125,663,70760,0,0,0,0,85827,0,0,0,87770.4,79146.5,697,2870.2544129699572,0.0,0.3495403544339194,0.11651345147797314,0.2521871434005325
136356.4783,2021,골목상권,2110981,국악고교사거리,0,0,1,0,0,0,0,0,2118,907,361,53528,0,0,0,0,67409,0,0,0,60837.8,56225.5,608,2870.4762370805984,0.14834814342298508,1.3351332908068656,0.29669628684597016,0.1704438149197356
89238.86232,2021,골목상권,2110982,강남구보훈회관,0,0,1,0,0,0,0,0,827,406,166,20247,0,0,0,0,19865,0,0,0,24412.0,25074.5,206,2870.274047132874,0.0,1.5101938082053863,0.5033979360684622,0.2007255139056832
590988.3659,2021,골목상권,2110983,국립국악고등학교,0,0,1,0,0,0,0,0,2703,1231,783,51733,1,0,0,0,56041,3234,0,0,61671.2,60118.0,626,2869.740634564849,0.17844078442568834,0.535322353277065,0.535322353277065,0.28967813540510545
189831.9658,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),0,0,1,0,0,0,0,0,4267,1912,1556,105667,0,0,0,0,137097,1898,0,0,155329.0,154020.5,1094,2869.9285163561144,0.07294105633237781,0.5105873943266447,0.729410563323778,0.36465901101476444
200656.7319,2021,골목상권,2110985,청담근린공원,0,0,1,0,0,0,0,0,956,480,1338,34619,0,0,0,0,43265,0,0,0,30440.8,27609.5,246,2869.9889558938994,0.0,0.6934011325551832,0.23113371085172774,1.399581589958159
64628.70773,2021,골목상권,2110989,대치동아우편취급국,0,0,1,0,0,0,0,0,1588,904,444,108301,1,0,0,0,40587,0,0,0,107192.2,85297.5,687,2870.2917074183315,0.0,2.2174587922241114,0.24638431024712346,0.2795969773299748
