매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총 상주인구 수,총 가구 수,총_직장인구_수,시간대_생활인구_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,지하철역_수,평일_생활인구_평균,주말_생활인구_평균,상권내_총_아파트_세대_수,배후지_총_아파트_세대_수,면적당_버스정류장_수,면적당_점포_수,면적당_집객시설_수,직장인구/상주인구,시간대_디코딩,분기_디코딩
25010.54074,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),444,201,39,12270,0,0,0,0,52892,2639,0,0,7879.6,7199.0,0,2868.3399653351107,0.1890645088104061,0.5671935264312183,0.5671935264312183,0.0878378378378378,4,1
116380.6074,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,317,0,317,159,0,0,0,0,59240,2723,0,0,27.6,96.0,0,2869.1163341733627,0.1688048615800134,0.5064145847400405,0.8440243079000675,1.0,4,1
225327.7949,2021,골목상권,2110949,한남IC,564,281,1683,54304,0,0,0,0,62126,0,0,0,49102.8,40226.0,112,2869.1163341733627,0.0,0.965779222869652,0.482889611434826,2.984042553191489,4,2
63505.90659,2021,골목상권,2110951,신사은행나무공원,979,574,273,84689,0,0,0,0,29000,0,0,0,84468.2,68540.0,161,2869.306058193917,0.0,1.3793103448275863,0.3448275862068966,0.278855975485189,4,2
123345.2821,2021,골목상권,2110952,논현목련공원,868,571,117,19995,0,0,0,0,21629,0,0,0,26030.2,25586.5,257,2870.021873867082,0.0,1.387026677146424,0.9246844514309492,0.1347926267281106,4,2
73563.52473,2021,골목상권,2110954,국기원,448,303,636,89142,0,0,0,2,39798,0,0,0,63287.8,59592.0,34,2870.2467906527704,0.0,1.0050756319413037,0.7538067239559777,1.4196428571428572,4,2
161263.7161,2021,골목상권,2110955,논현초등학교,7089,4515,3430,343326,0,0,0,0,190912,0,0,0,413719.6,387919.0,2056,2871.122352631736,0.0,1.5714046262152197,0.6285618504860878,0.4838482155452109,4,2
208344.6007,2021,골목상권,2110957,언북중학교,1761,1088,1251,162308,0,0,0,0,94815,0,0,0,154015.6,97957.0,529,2870.1523085320355,0.0,0.6328112640404999,0.7382798080472499,0.7103918228279387,4,2
161343.2418,2021,골목상권,2110958,역삼역 4번,861,544,994,75682,0,0,0,0,73119,0,0,0,63935.0,38053.5,290,2870.807839998046,0.0,0.4102900750830838,0.5470534334441116,1.1544715447154472,4,2
68717.73626,2021,골목상권,2110959,신구중학교,361,170,271,22720,0,0,0,0,35959,0,0,0,18927.8,15359.0,82,2871.3235335007075,0.0,0.8342834895297423,0.8342834895297423,0.7506925207756233,4,2
168108.2125,2021,골목상권,2110960,은광여고,727,422,1522,13922,0,0,0,0,25543,0,0,0,17158.8,15174.0,239,2872.179462846673,0.0,1.1744900755588614,1.1744900755588614,2.09353507565337,4,2
134526.221,2021,골목상권,2110961,언주역 3번,2163,1335,962,202350,1,0,0,0,63031,0,0,0,200280.2,159479.5,668,2872.4994872067086,0.0,1.4278688264504769,0.1586520918278307,0.4447526583448913,4,2
84184.89744,2021,골목상권,2110963,역삼월드메르디앙아파트,1684,860,780,38533,0,0,0,1,40391,0,0,0,50249.8,44176.0,596,2872.3546692989685,0.0,0.7427397192443861,0.2475799064147953,0.4631828978622327,4,2
141955.2674,2021,골목상권,2110965,언주역 6번,2245,1500,1139,121729,0,0,0,2,65107,0,0,0,124427.2,98746.0,706,2872.0647695321923,0.0,0.4607799468567128,0.3071866312378085,0.5073496659242762,4,2
65066.99451,2021,골목상권,2110966,논현2동주민센터,2864,1577,1637,315100,0,0,0,0,93544,0,0,0,286814.6,203277.0,842,2872.0074425225785,0.0,0.641409390233473,0.5345078251945609,0.5715782122905028,4,2
199869.5556,2021,골목상권,2110967,역삼역 8번,1279,864,377,88416,0,0,0,0,68671,0,0,0,92800.2,68578.5,393,2872.1573841213176,0.0,1.310596904078869,0.4368656346929562,0.2947615324472244,4,2
315109.9609,2021,골목상권,2110971,선정릉역 4번,3870,2549,1542,105900,0,1,0,0,133221,0,0,0,122304.0,102460.0,1663,2872.312712832552,0.0,0.675569167023217,0.0750632407803574,0.3984496124031008,4,2
144929.1245,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,1921,1003,2628,31753,0,0,0,0,46603,0,0,0,39572.4,34628.0,624,2871.6282854310075,0.0,0.6437353818423708,0.429156921228247,1.3680374804789173,4,2
105901.152,2021,골목상권,2110974,언주중학교,1513,796,292,92711,0,0,0,0,35150,0,0,0,111938.6,102342.5,542,2871.33890742422,0.0,1.7069701280227596,0.5689900426742532,0.1929940515532055,4,2
275967.6531,2021,골목상권,2110975,매봉역 1번,890,353,10837,44215,0,0,0,0,52363,20912,248160,1,43931.2,41035.5,250,2871.069074940576,0.3819490861868113,1.3368218016538396,2.291694517120868,12.176404494382025,4,2
89246.05128,2021,골목상권,2110976,언북초등학교,2022,1080,578,114924,1,0,0,0,55724,0,0,0,113871.4,98528.5,528,2871.421417863534,0.0,1.076735338453808,0.3589117794846027,0.2858555885262117,4,2
57701.38095,2021,골목상권,2110977,논현로18길,691,340,148,17556,0,0,0,0,17287,0,0,0,18264.2,14834.5,119,2871.405203778267,0.0,5.206224330421704,0.0,0.2141823444283647,4,2
66983.54212,2021,골목상권,2110980,개포지구대옆,2629,1125,663,61858,0,0,0,0,85827,0,0,0,74523.6,66393.5,701,2871.7326946442145,0.0,0.3495403544339194,0.1165134514779731,0.2521871434005325,4,2
162944.5433,2021,골목상권,2110981,국악고교사거리,2118,907,361,57444,0,0,0,0,67409,0,0,0,65029.2,60333.5,580,2871.9226711680344,0.148348143422985,1.3351332908068656,0.2966962868459701,0.1704438149197356,4,2
104800.4799,2021,골목상권,2110982,강남구보훈회관,827,406,166,23276,0,0,0,0,19865,0,0,0,28177.6,28496.5,206,2871.784990984162,0.0,1.5101938082053863,0.5033979360684622,0.2007255139056832,4,2
661501.2894,2021,골목상권,2110983,국립국악고등학교,2703,1231,783,44010,1,0,0,0,56041,3481,0,0,56425.0,55269.5,611,2871.255201959575,0.1784407844256883,0.535322353277065,0.535322353277065,0.2896781354051054,4,2
198349.4542,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),4267,1912,1556,86670,0,0,0,0,137097,2027,0,0,138650.4,133198.5,1067,2871.4658759464496,0.0729410563323778,0.4376463379942668,0.729410563323778,0.3646590110147644,4,2
192858.3773,2021,골목상권,2110985,청담근린공원,956,480,1338,37154,0,0,0,0,43265,0,0,0,37006.4,34102.5,239,2871.5221913401188,0.0,0.6934011325551832,0.2311337108517277,1.399581589958159,4,2
128452.2308,2021,골목상권,2110988,청담역 3번,1289,463,1594,30206,0,0,0,0,79185,0,409338,1,28681.0,28646.0,345,2871.8370304189143,0.0,0.3788596325061564,0.2525730883374376,1.2366175329712956,4,2
74816.32601,2021,골목상권,2110989,대치동아우편취급국,1588,904,444,108384,1,0,0,0,40587,0,0,0,108986.0,87126.5,687,2872.099970619824,0.0,2.217458792224112,0.2463843102471234,0.2795969773299748,4,2
96127.27595,2021,골목상권,2110992,도곡초등학교,7894,3681,2179,207116,3,0,0,0,138866,0,0,0,252357.2,285247.0,1958,2871.45150686342,0.0,1.2962136160039175,0.2160356026673195,0.276032429693438,4,2
80197.67399,2021,골목상권,2110994,개포고등학교,1777,797,494,58625,1,0,0,0,61589,0,0,0,81889.2,74555.0,362,2869.976476755621,0.0,0.9741999383006704,2.922599814902012,0.2779966235227912,4,2
106077.0147,2021,골목상권,2110995,봉은사역 4번,2802,1097,5085,63723,0,0,0,0,122756,4202,0,0,77652.2,76840.0,893,2870.4754429484747,0.0814624132425299,0.2443872397275897,0.4073120662126494,1.814775160599572,4,2
104673.9487,2021,골목상권,2110996,대치2동주민센터,1430,682,1959,99017,2,0,0,0,112840,9607,0,0,106751.4,105349.0,525,2870.133564801383,0.0886210563629918,0.2658631690889755,0.7089684509039348,1.3699300699300698,4,2
174143.7967,2021,골목상권,2110997,대청초등학교,7187,3441,1724,250515,1,0,0,0,236963,100698,0,0,376906.6,363480.0,836,2869.395397478483,0.4220068111899326,0.7596122601418788,1.8990306503546963,0.2398775566995964,4,2
198753.4139,2021,골목상권,2110999,윗방죽마을공원,3177,2401,268,11097,0,1,0,0,239796,45899,0,0,11512.6,12221.5,17,2868.8339044008417,0.2085105673155515,0.2502126807786619,0.4170211346311031,0.0843563109852061,4,2
22121.13553,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),444,201,39,12343,0,0,0,0,52892,3592,0,0,8022.2,7526.5,0,2869.072672899163,0.1890645088104061,0.5671935264312183,0.5671935264312183,0.0878378378378378,4,2
146542.7436,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,317,0,317,447,0,0,0,0,59240,2868,0,0,163.2,178.5,0,2869.84902385078,0.1688048615800134,0.5064145847400405,0.8440243079000675,1.0,4,2
240331.1793,2021,골목상권,2110949,한남IC,564,281,1683,56598,0,0,0,0,62126,0,0,0,51649.0,42591.5,112,2869.849023850781,0.0,0.965779222869652,0.482889611434826,2.984042553191489,4,3
98749.28623,2021,골목상권,2110951,신사은행나무공원,979,574,273,73981,0,0,0,0,29000,0,0,0,74558.8,62346.5,161,2870.038970215994,0.0,1.0344827586206895,0.3448275862068966,0.278855975485189,4,3
123612.4819,2021,골목상권,2110952,논현목련공원,868,571,117,20689,0,0,0,0,21629,0,0,0,27283.4,26936.5,257,2870.7547928901204,0.0,1.387026677146424,0.9246844514309492,0.1347926267281106,4,3
87257.19203,2021,골목상권,2110954,국기원,448,303,636,85193,0,0,0,2,39798,0,0,0,55940.8,52404.0,34,2870.9799177029336,0.0,0.7538067239559777,0.7538067239559777,1.4196428571428572,4,3
179154.1289,2021,골목상권,2110955,논현초등학교,7089,4515,3430,343409,0,0,0,0,190912,0,0,0,411667.6,384060.0,2056,2871.8554213547363,0.0,1.4666443178008717,0.6285618504860878,0.4838482155452109,4,3
214711.317,2021,골목상권,2110957,언북중학교,1761,1088,1251,151094,0,0,0,0,94815,0,0,0,144719.6,96910.5,529,2870.886074680435,0.0,0.6328112640404999,0.7382798080472499,0.7103918228279387,4,3
159858.3986,2021,골목상권,2110958,역삼역 4번,861,544,994,67757,0,0,0,0,73119,0,0,0,56836.8,33553.0,290,2871.5416381835803,0.0,0.4102900750830838,0.5470534334441116,1.1544715447154472,4,3
78078.92754,2021,골목상권,2110959,신구중학교,361,170,271,19701,0,0,0,0,35959,0,0,0,15443.4,13083.5,82,2872.0574210001987,0.0,0.8342834895297423,0.8342834895297423,0.7506925207756233,4,3
166009.6522,2021,골목상권,2110960,은광여고,727,422,1522,12858,0,0,0,0,25543,0,0,0,14957.8,14539.0,239,2872.9133003699776,0.0,1.1744900755588614,1.1744900755588614,2.09353507565337,4,3
224600.9928,2021,골목상권,2110961,언주역 3번,2163,1335,962,118835,1,0,0,0,63031,0,0,0,116776.6,83955.0,668,2873.233494186673,0.0,1.4278688264504769,0.1586520918278307,0.4447526583448913,4,3
77121.32246,2021,골목상권,2110963,역삼월드메르디앙아파트,1684,860,780,44384,0,0,0,1,40391,0,0,0,54504.4,46482.0,596,2873.089036158084,0.0,0.7427397192443861,0.2475799064147953,0.4631828978622327,4,3
132431.0362,2021,골목상권,2110965,언주역 6번,2245,1500,1139,123135,0,0,0,2,65107,0,0,0,123431.8,96792.5,706,2872.7995558289117,0.0,0.4607799468567128,0.3071866312378085,0.5073496659242762,4,3
63712.24457,2021,골목상권,2110966,논현2동주민센터,2864,1577,1637,294381,0,0,0,0,93544,0,0,0,269429.4,195853.0,842,2872.7425531900203,0.0,0.641409390233473,0.5345078251945609,0.5715782122905028,4,3
192576.4565,2021,골목상권,2110967,역삼역 8번,1279,864,377,89360,0,0,0,0,68671,0,0,0,94148.8,69401.5,393,2872.892734415733,0.0,1.310596904078869,0.4368656346929562,0.2947615324472244,4,3
325744.4106,2021,골목상권,2110971,선정릉역 4번,3870,2549,1542,86624,0,1,0,0,133221,0,0,0,100166.4,87818.0,1663,2873.048300646042,0.0,0.675569167023217,0.0750632407803574,0.3984496124031008,4,3
130961.2971,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,1921,1003,2628,37235,0,0,0,0,46603,0,0,0,43836.2,37420.5,624,2872.364454741311,0.0,0.6437353818423708,0.429156921228247,1.3680374804789173,4,3
119395.4547,2021,골목상권,2110974,언주중학교,1513,796,292,88466,0,0,0,0,35150,0,0,0,105867.2,97251.0,542,2872.0754966965696,0.0,1.7069701280227596,0.5689900426742532,0.1929940515532055,4,3
367696.9801,2021,골목상권,2110975,매봉역 1번,890,353,10837,51325,0,0,0,0,52363,20599,225526,1,52927.6,46417.5,250,2871.8060763430462,0.3819490861868113,1.1458472585604338,2.291694517120868,12.176404494382025,4,3
90104.89312,2021,골목상권,2110976,언북초등학교,2022,1080,578,99062,1,0,0,0,55724,0,0,0,103296.6,92500.0,528,2872.1585767838096,0.0,1.076735338453808,0.3589117794846027,0.2858555885262117,4,3
68519.39251,2021,골목상권,2110977,논현로18길,691,340,148,19504,0,0,0,0,17287,0,0,0,21834.6,18218.0,119,2872.1426712050966,0.0,5.206224330421704,0.0,0.2141823444283647,4,3
83062.29348,2021,골목상권,2110980,개포지구대옆,2629,1125,663,69478,0,0,0,0,85827,0,0,0,86834.6,77724.5,701,2872.470329956614,0.0,0.3495403544339194,0.1165134514779731,0.2521871434005325,4,3
161740.1002,2021,골목상권,2110981,국악고교사거리,2118,907,361,55981,0,0,0,0,67409,0,0,0,60764.8,55447.0,580,2872.660530746932,0.148348143422985,1.3351332908068656,0.2966962868459701,0.1704438149197356,4,3
92178.57609,2021,골목상권,2110982,강남구보훈회관,827,406,166,21515,0,0,0,0,19865,0,0,0,25271.8,25348.5,206,2872.523209096951,0.0,1.5101938082053863,0.5033979360684622,0.2007255139056832,4,3
669399.8986,2021,골목상권,2110983,국립국악고등학교,2703,1231,783,52221,1,0,0,0,56041,3457,0,0,64719.8,63413.5,611,2871.9939393218065,0.1784407844256883,0.535322353277065,0.535322353277065,0.2896781354051054,4,3
218410.7953,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),4267,1912,1556,87898,0,0,0,0,137097,1951,0,0,149250.8,149444.5,1067,2872.2048295508494,0.0729410563323778,0.4376463379942668,0.729410563323778,0.3646590110147644,4,3
181809.6123,2021,골목상권,2110985,청담근린공원,956,480,1338,32405,0,0,0,0,43265,0,0,0,30982.8,27854.0,239,2872.261424485145,0.0,0.6934011325551832,0.2311337108517277,1.399581589958159,4,3
128406.3949,2021,골목상권,2110988,청담역 3번,1289,463,1594,20244,0,0,0,0,79185,0,353785,1,19609.0,21630.0,345,2872.576437353485,0.0,0.3788596325061564,0.2525730883374376,1.2366175329712956,4,3
89073.43599,2021,골목상권,2110989,대치동아우편취급국,1588,904,444,101695,1,0,0,0,40587,0,0,0,106155.0,84793.0,687,2872.839572667716,0.0,2.217458792224112,0.2463843102471234,0.2795969773299748,4,3
101069.7197,2021,골목상권,2110992,도곡초등학교,7894,3681,2179,243207,3,0,0,0,138866,0,0,0,283501.4,313626.5,1958,2872.191677324828,0.0,1.3682254835596908,0.2160356026673195,0.276032429693438,4,3
70339.52899,2021,골목상권,2110994,개포고등학교,1777,797,494,54216,1,0,0,0,61589,0,0,0,65237.2,64051.5,362,2870.7175543425697,0.0,0.9741999383006704,2.922599814902012,0.2779966235227912,4,3
146484.8732,2021,골목상권,2110995,봉은사역 4번,2802,1097,5085,57386,0,0,0,0,122756,3598,0,0,75775.0,72031.0,893,2871.216619680138,0.0814624132425299,0.2443872397275897,0.4073120662126494,1.814775160599572,4,3
95757.93841,2021,골목상권,2110996,대치2동주민센터,1430,682,1959,102161,2,0,0,0,112840,9235,0,0,111487.2,107939.0,525,2870.8751850444623,0.0886210563629918,0.2658631690889755,0.7089684509039348,1.3699300699300698,4,3
184717.0773,2021,골목상권,2110997,대청초등학교,7187,3441,1724,258879,1,0,0,0,236963,101255,0,0,338150.2,332091.5,836,2870.137623695177,0.4220068111899326,0.7596122601418788,1.8990306503546963,0.2398775566995964,4,3
178770.337,2021,골목상권,2110999,윗방죽마을공원,3177,2401,268,8986,0,1,0,0,239796,40686,0,0,10139.2,10012.0,17,2869.576664491121,0.2085105673155515,0.2919147942417721,0.4170211346311031,0.0843563109852061,4,3
31503.69203,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),444,201,39,8305,0,0,0,0,52892,3045,0,0,4746.4,3568.5,0,2869.8156393742047,0.1890645088104061,0.5671935264312183,0.5671935264312183,0.0878378378378378,4,3
135384.7101,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,317,0,317,189,0,0,0,0,59240,2536,0,0,67.8,72.0,0,2870.5919766548664,0.1688048615800134,0.5064145847400405,0.8440243079000675,1.0,4,3
198264.1726,2021,골목상권,2110949,한남IC,564,281,1683,59838,0,0,0,0,62126,0,0,0,52577.2,45291.5,96,2870.591976654866,0.0,1.2877056304928691,0.482889611434826,2.984042553191489,4,4
90260.48551,2021,골목상권,2110951,신사은행나무공원,979,574,273,74352,0,0,0,0,29000,0,0,0,77612.6,64800.0,177,2870.790745372285,0.0,1.0344827586206895,0.3448275862068966,0.278855975485189,4,4
126912.9384,2021,골목상권,2110952,논현목련공원,868,571,117,21591,0,0,0,0,21629,0,0,0,28554.4,28041.5,258,2871.5024894350654,0.0,1.387026677146424,0.9246844514309492,0.1347926267281106,4,4
185415.8043,2021,골목상권,2110955,논현초등학교,7089,4515,3430,363094,0,0,0,0,190912,0,0,0,427336.4,403601.0,2138,2871.7016308552197,0.0,1.4142641635936974,0.6285618504860878,0.4838482155452109,4,4
207623.942,2021,골목상권,2110957,언북중학교,1761,1088,1251,165688,0,0,0,0,94815,0,0,0,156006.0,101182.0,532,2870.569703565352,0.0,0.6328112640404999,0.7382798080472499,0.7103918228279387,4,4
178791.3696,2021,골목상권,2110958,역삼역 4번,861,544,994,72471,0,0,0,0,73119,0,0,0,59019.2,36070.5,280,2871.2232318926403,0.0,0.4102900750830838,0.5470534334441116,1.1544715447154472,4,4
99755.32971,2021,골목상권,2110959,신구중학교,361,170,271,15449,0,0,0,0,35959,0,0,0,11387.4,9234.5,82,2871.741129245032,0.0,0.8342834895297423,0.8342834895297423,0.7506925207756233,4,4
130342.6522,2021,골목상권,2110960,은광여고,727,422,1522,12705,0,0,0,0,25543,0,0,0,14155.0,12555.5,239,2872.596528806737,0.0,1.1744900755588614,1.1744900755588614,2.09353507565337,4,4
190431.1123,2021,골목상권,2110961,언주역 3번,2163,1335,962,121109,1,0,0,0,63031,0,0,0,115419.4,82579.5,684,2872.8808499401,0.0,0.9519125509669843,0.1586520918278307,0.4447526583448913,4,4
9079.858696,2021,골목상권,2110963,역삼월드메르디앙아파트,1684,860,780,46791,0,0,0,1,40391,0,0,0,56242.2,48271.5,596,2872.59181222006,0.0,0.2475799064147953,0.2475799064147953,0.4631828978622327,4,4
163843.3967,2021,골목상권,2110965,언주역 6번,2245,1500,1139,131026,0,0,0,2,65107,0,0,0,126333.8,100774.5,706,2872.304702851341,0.0,0.9215598937134256,0.3071866312378085,0.5073496659242762,4,4
65648.5308,2021,골목상권,2110966,논현2동주민센터,2864,1577,1637,302007,0,0,0,0,93544,0,0,0,275873.0,201517.5,842,2872.2458836548,0.0,0.641409390233473,0.5345078251945609,0.5715782122905028,4,4
168599.7295,2021,골목상권,2110967,역삼역 8번,1279,864,377,96790,0,0,0,0,68671,0,0,0,99838.6,74687.0,404,2872.398256100013,0.0,1.310596904078869,0.4368656346929562,0.2947615324472244,4,4
296020.2464,2021,골목상권,2110971,선정릉역 4번,3870,2549,1542,88352,0,1,0,0,133221,0,0,0,99491.8,83629.0,1728,2872.551918914626,0.0,0.675569167023217,0.0750632407803574,0.3984496124031008,4,4
127244.0217,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,1921,1003,2628,38685,0,0,0,0,46603,0,0,0,46327.8,40573.0,634,2871.844408443449,0.0,0.6437353818423708,0.429156921228247,1.3680374804789173,4,4
108447.837,2021,골목상권,2110974,언주중학교,1513,796,292,84011,0,0,0,0,35150,0,0,0,97252.0,86325.0,572,2871.521790518129,0.0,1.7069701280227596,0.5689900426742532,0.1929940515532055,4,4
372074.0163,2021,골목상권,2110975,매봉역 1번,890,353,10837,47216,0,0,0,0,52363,22516,263207,1,46040.0,40050.0,250,2871.245704472496,0.3819490861868113,1.1458472585604338,2.291694517120868,12.176404494382025,4,4
78888.2337,2021,골목상권,2110976,언북초등학교,2022,1080,578,88075,1,0,0,0,55724,0,0,0,98131.6,92052.5,528,2871.583913929914,0.0,1.076735338453808,0.3589117794846027,0.2858555885262117,4,4
56585.43961,2021,골목상권,2110977,논현로18길,691,340,148,20413,0,0,0,0,17287,0,0,0,23469.0,20053.5,126,2871.5677796335285,0.0,5.206224330421704,0.0,0.2141823444283647,4,4
61884.66304,2021,골목상권,2110980,개포지구대옆,2629,1125,663,71429,0,0,0,0,85827,0,0,0,87770.4,79146.5,697,2871.8651876481144,0.0,0.3495403544339194,0.1165134514779731,0.2521871434005325,4,4
153195.5821,2021,골목상권,2110981,국악고교사거리,2118,907,361,53899,0,0,0,0,67409,0,0,0,60837.8,56225.5,608,2872.0865815030666,0.148348143422985,1.3351332908068656,0.2966962868459701,0.1704438149197356,4,4
107710.4239,2021,골목상권,2110982,강남구보훈회관,827,406,166,20758,0,0,0,0,19865,0,0,0,24412.0,25074.5,206,2871.886043877812,0.0,1.5101938082053863,0.5033979360684622,0.2007255139056832,4,4
549690.4348,2021,골목상권,2110983,국립국악고등학교,2703,1231,783,51530,1,0,0,0,56041,3716,0,0,61671.2,60118.0,626,2871.355911271949,0.1784407844256883,0.535322353277065,0.535322353277065,0.2896781354051054,4,4
160931.0171,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),4267,1912,1556,87954,0,0,0,0,137097,2237,0,0,155329.0,154020.5,1094,2871.543531374803,0.0729410563323778,0.5105873943266447,0.729410563323778,0.3646590110147644,4,4
186109.1667,2021,골목상권,2110985,청담근린공원,956,480,1338,34098,0,0,0,0,43265,0,0,0,30440.8,27609.5,246,2871.6043351125736,0.0,0.6934011325551832,0.2311337108517277,1.399581589958159,4,4
80735.93599,2021,골목상권,2110989,대치동아우편취급국,1588,904,444,106458,1,0,0,0,40587,0,0,0,107192.2,85297.5,687,2871.90626075118,0.0,2.217458792224112,0.2463843102471234,0.2795969773299748,4,4
95679.74638,2021,골목상권,2110992,도곡초등학교,7894,3681,2179,226177,3,0,0,0,138866,0,0,0,272536.4,302983.5,1970,2871.252517918904,0.0,1.2962136160039175,0.2160356026673195,0.276032429693438,4,4
62855.16848,2021,골목상권,2110994,개포고등학교,1777,797,494,53682,1,0,0,0,61589,0,0,0,63553.4,59036.5,360,2869.8719417903403,0.0,0.9741999383006704,2.922599814902012,0.2779966235227912,4,4
109461.7101,2021,골목상권,2110995,봉은사역 4번,2802,1097,5085,56057,0,0,0,0,122756,4283,0,0,74365.2,72742.5,893,2870.361451385834,0.0814624132425299,0.2443872397275897,0.4073120662126494,1.814775160599572,4,4
86345.51087,2021,골목상권,2110996,대치2동주민센터,1430,682,1959,103560,2,0,0,0,112840,10209,0,0,109460.6,110594.5,240,2870.206462213253,0.0886210563629918,0.2658631690889755,0.7089684509039348,1.3699300699300698,4,4
191281.1118,2021,골목상권,2110997,대청초등학교,7187,3441,1724,247230,1,0,0,0,236963,106517,0,0,307157.0,294304.5,982,2869.62979682734,0.4220068111899326,0.8862143034988584,1.8990306503546963,0.2398775566995964,4,4
214026.5471,2021,골목상권,2110999,윗방죽마을공원,3177,2401,268,8084,0,1,0,0,239796,47403,0,0,9611.0,9321.5,17,2868.995179470331,0.2085105673155515,0.2502126807786619,0.4170211346311031,0.0843563109852061,4,4
9155.202899,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),444,201,39,6643,0,0,0,0,52892,3547,0,0,3500.4,2519.5,0,2869.233818512276,0.1890645088104061,0.5671935264312183,0.5671935264312183,0.0878378378378378,4,4
132421.4203,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,317,0,317,369,0,0,0,0,59240,2964,0,0,178.8,130.5,0,2870.0095998542783,0.1688048615800134,0.5064145847400405,0.8440243079000675,1.0,4,4
68801.11852,2022,골목상권,2110963,역삼월드메르디앙아파트,1684,860,780,48250,0,0,0,1,40391,0,0,0,57959.0,50777.0,596,2870.009599854278,0.0,0.7427397192443861,0.2475799064147953,0.4631828978622327,4,1
548754.1148,2022,골목상권,2110983,국립국악고등학교,2703,1231,783,53724,1,0,0,0,56041,3521,0,0,62890.2,61365.5,626,2869.7215514090467,0.1784407844256883,0.535322353277065,0.535322353277065,0.2896781354051054,4,1
110059.0667,2022,골목상권,2110995,봉은사역 4번,2802,1097,5085,55451,0,0,0,0,122756,3151,0,0,71562.2,68493.5,893,2869.908426020916,0.0814624132425299,0.2443872397275897,0.4073120662126494,1.814775160599572,4,1
184176.4407,2022,골목상권,2110958,역삼역 4번,861,544,994,70863,0,0,0,0,73119,0,0,0,58208.4,36094.0,280,2869.7533149022665,0.0,0.4102900750830838,0.5470534334441116,1.1544715447154472,4,1
402500.9185,2022,골목상권,2110999,윗방죽마을공원,3177,2401,268,8100,0,1,0,0,239796,42578,0,0,9660.6,9407.0,17,2870.270398910001,0.1668084538524412,0.1251063403893309,0.4170211346311031,0.0843563109852061,4,1
409914.3407,2022,골목상권,2110957,언북중학교,1761,1088,1251,157173,0,0,0,0,94815,0,0,0,148880.2,99452.0,532,2870.5094620846776,0.0,0.3164056320202499,0.7382798080472499,0.7103918228279387,4,1
304469.2472,2022,골목상권,2110961,언주역 3번,2163,1335,962,130430,1,0,0,0,63031,0,0,0,129215.0,96803.0,684,2871.1626983621263,0.0,0.6346083673113231,0.1586520918278307,0.4447526583448913,4,1
211181.5037,2022,골목상권,2110985,청담근린공원,956,480,1338,32851,0,0,0,0,43265,0,0,0,29226.4,25309.0,246,2870.873075898281,0.0,0.6934011325551832,0.2311337108517277,1.399581589958159,4,1
421635.3667,2022,골목상권,2110971,선정릉역 4번,3870,2549,1542,87771,0,1,0,0,133221,0,0,0,100296.4,85595.5,1728,2871.1745787934933,0.0,0.5254426854625022,0.0750632407803574,0.3984496124031008,4,1
148219.9167,2022,골목상권,2110965,언주역 6번,2245,1500,1139,129176,0,0,0,2,65107,0,0,0,125838.2,100572.0,706,2870.466794251264,0.0,0.9215598937134256,0.3071866312378085,0.5073496659242762,4,1
547681.9556,2022,골목상권,2110949,한남IC,564,281,1683,58445,0,0,0,0,62126,0,0,0,51430.2,45089.5,96,2870.4072471130694,0.0,0.482889611434826,0.482889611434826,2.984042553191489,4,1
63293.32222,2022,골목상권,2110980,개포지구대옆,2629,1125,663,74610,0,0,0,0,85827,0,0,0,91293.0,83717.0,697,2870.605858916307,0.0,0.3495403544339194,0.1165134514779731,0.2521871434005325,4,1
408121.3436,2022,골목상권,2110955,논현초등학교,7089,4515,3430,367449,0,0,0,0,190912,0,0,0,433774.8,410537.0,2138,2870.826646910954,0.0,0.6809420046932618,0.6285618504860878,0.4838482155452109,4,1
335569.9806,2022,골목상권,2110981,국악고교사거리,2118,907,361,54541,0,0,0,0,67409,0,0,0,61618.0,57653.5,608,2869.6948247533883,0.0,0.5933925736919403,0.2966962868459701,0.1704438149197356,4,1
181276.6926,2022,골목상권,2110977,논현로18길,691,340,148,20430,0,0,0,0,17287,0,0,0,23043.0,19855.5,126,2869.493390557297,0.0,1.735408110140568,0.0,0.2141823444283647,4,1
230823.8667,2022,골목상권,2110992,도곡초등학교,7894,3681,2179,249265,3,0,0,0,138866,0,0,0,281739.0,310090.5,1970,2869.789828114809,0.0,0.5760949404461855,0.2160356026673195,0.276032429693438,4,1
